Person_ID,Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RawScore,DecileScore
60273,Female,Caucasian,Pretrial,Jail Inmate,Single,0.17,9
60273,Female,Caucasian,Pretrial,Jail Inmate,Single,15.0,1
60274,Male,Caucasian,Other,Probation,Single,-2.52,3
60274,Male,Caucasian,Other,Probation,Single,-0.85,3
60274,Male,Caucasian,Other,Probation,Single,14.0,1
54532,Male,African-American,Post Sentence,Probation,Single,-2.42,3
54532,Male,African-American,Post Sentence,Probation,Single,-0.47,5
54532,Male,African-American,Post Sentence,Probation,Single,13.0,1
2047,Male,African-American,Pretrial,Jail Inmate,Single,0.0,10
2047,Male,African-American,Pretrial,Jail Inmate,Single,1.13,10
2047,Male,African-American,Pretrial,Jail Inmate,Single,24.0,5
60294,Female,Caucasian,Other,Probation,Single,-2.34,3
60294,Female,Caucasian,Other,Probation,Single,-0.68,5
60294,Female,Caucasian,Other,Probation,Single,21.0,4
60277,Male,Caucasian,Post Sentence,Probation,Single,-4.07,1
60277,Male,Caucasian,Post Sentence,Probation,Single,-1.82,1
60277,Male,Caucasian,Post Sentence,Probation,Single,15.0,1
60285,Male,Hispanic,Post Sentence,Probation,Married,-3.63,1
60285,Male,Hispanic,Post Sentence,Probation,Married,-1.99,1
60285,Male,Hispanic,Post Sentence,Probation,Married,14.0,1
38065,Male,Caucasian,Post Sentence,Probation,Single,-3.43,1
38065,Male,Caucasian,Post Sentence,Probation,Single,-1.57,1
38065,Male,Caucasian,Post Sentence,Probation,Single,23.0,5
60291,Male,African-American,Post Sentence,Probation,Single,-2.0,4
60291,Male,African-American,Post Sentence,Probation,Single,-0.28,6
60291,Male,African-American,Post Sentence,Probation,Single,20.0,3
60270,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.58,6
60270,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.6,4
60270,Male,Caucasian,Pretrial,Jail Inmate,Single,12.0,1
60284,Male,Caucasian,Post Sentence,Probation,Single,-2.27,3
60284,Male,Caucasian,Post Sentence,Probation,Single,-0.54,4
60284,Male,Caucasian,Post Sentence,Probation,Single,20.0,3
60275,Male,Asian,Post Sentence,Probation,Single,-2.22,4
60275,Male,Asian,Post Sentence,Probation,Single,-0.67,4
60275,Male,Asian,Post Sentence,Probation,Single,13.0,1
60287,Male,African-American,Post Sentence,Probation,Single,-1.81,5
60287,Male,African-American,Post Sentence,Probation,Single,-0.01,7
60287,Male,African-American,Post Sentence,Probation,Single,24.0,6
36458,Male,Hispanic,Pretrial,Pretrial Defendant,Separated,-1.97,5
36458,Male,Hispanic,Pretrial,Pretrial Defendant,Separated,-0.54,4
36458,Male,Hispanic,Pretrial,Pretrial Defendant,Separated,23.0,5
60299,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-2.78,2
60299,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-1.58,2
60299,Female,Caucasian,Pretrial,Pretrial Defendant,Single,12.0,1
60281,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.19,4
60281,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.4,6
60281,Female,Caucasian,Pretrial,Jail Inmate,Single,32.0,9
60271,Female,African-American,Pretrial,Jail Inmate,Single,-2.04,4
60271,Female,African-American,Pretrial,Jail Inmate,Single,-0.24,7
60271,Female,African-American,Pretrial,Jail Inmate,Single,18.0,3
53255,Male,African-American,Post Sentence,Probation,Single,-1.05,8
53255,Male,African-American,Post Sentence,Probation,Single,0.72,10
53255,Male,African-American,Post Sentence,Probation,Single,25.0,6
39286,Male,African-American,Post Sentence,Probation,Single,-2.61,2
39286,Male,African-American,Post Sentence,Probation,Single,0.28,8
39286,Male,African-American,Post Sentence,Probation,Single,24.0,6
60305,Male,African-American,Pretrial,Jail Inmate,Single,-1.0,8
60305,Male,African-American,Pretrial,Jail Inmate,Single,-0.21,6
60305,Male,African-American,Pretrial,Jail Inmate,Single,13.0,1
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.64,6
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,0.6,9
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,17.0,2
60316,Male,African-American,Post Sentence,Probation,Single,-3.07,1
60316,Male,African-American,Post Sentence,Probation,Single,-0.29,6
60316,Male,African-American,Post Sentence,Probation,Single,19.0,3
46163,Male,Hispanic,Post Sentence,Probation,Single,-2.05,4
46163,Male,Hispanic,Post Sentence,Probation,Single,-0.72,4
46163,Male,Hispanic,Post Sentence,Probation,Single,15.0,1
60311,Male,Caucasian,Post Sentence,Probation,Married,-3.2,1
60311,Male,Caucasian,Post Sentence,Probation,Married,-1.53,1
60311,Male,Caucasian,Post Sentence,Probation,Married,17.0,2
60317,Male,Hispanic,Other,Probation,Single,-2.48,3
60317,Male,Hispanic,Other,Probation,Single,-1.03,2
60317,Male,Hispanic,Other,Probation,Single,14.0,1
45901,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.69,6
45901,Male,Caucasian,Pretrial,Jail Inmate,Single,0.17,8
45901,Male,Caucasian,Pretrial,Jail Inmate,Single,16.0,2
60327,Female,Caucasian,Post Sentence,Probation,Single,-2.89,2
60327,Female,Caucasian,Post Sentence,Probation,Single,-1.1,3
60327,Female,Caucasian,Post Sentence,Probation,Single,12.0,1
60308,Female,Caucasian,Pretrial,Jail Inmate,Single,-3.46,1
60308,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.92,1
60308,Female,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
60309,Male,Caucasian,Pretrial,Jail Inmate,Married,-0.96,9
60309,Male,Caucasian,Pretrial,Jail Inmate,Married,0.28,8
60309,Male,Caucasian,Pretrial,Jail Inmate,Married,17.0,2
60313,Male,Hispanic,Other,Probation,Single,-3.16,1
60313,Male,Hispanic,Other,Probation,Single,-1.11,2
60313,Male,Hispanic,Other,Probation,Single,14.0,1
60315,Female,African-American,Post Sentence,Probation,Single,-2.74,2
60315,Female,African-American,Post Sentence,Probation,Single,-1.26,3
60315,Female,African-American,Post Sentence,Probation,Single,14.0,1
60322,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-1.49,7
60322,Male,Caucasian,Pretrial,Pretrial Defendant,Single,0.62,10
60322,Male,Caucasian,Pretrial,Pretrial Defendant,Single,31.0,9
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.64,6
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,0.64,10
59596,Male,African-American,Pretrial,Pretrial Defendant,Single,16.0,2
60318,Male,Native American,Post Sentence,Probation,Married,-4.08,1
60318,Male,Native American,Post Sentence,Probation,Married,-2.13,1
60318,Male,Native American,Post Sentence,Probation,Married,12.0,1
60323,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-1.97,5
60323,Male,Caucasian,Pretrial,Pretrial Defendant,Single,0.52,9
60323,Male,Caucasian,Pretrial,Pretrial Defendant,Single,31.0,9
60303,Female,Other,Pretrial,Jail Inmate,Single,-0.59,10
60303,Female,Other,Pretrial,Jail Inmate,Single,0.44,10
60303,Female,Other,Pretrial,Jail Inmate,Single,19.0,3
60320,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.29,3
60320,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.54,4
60320,Male,Caucasian,Pretrial,Jail Inmate,Single,17.0,2
60300,Male,African-American,Pretrial,Jail Inmate,Single,-3.12,1
60300,Male,African-American,Pretrial,Jail Inmate,Single,-0.21,6
60300,Male,African-American,Pretrial,Jail Inmate,Single,21.0,4
60310,Male,African-American,Pretrial,Pretrial Defendant,Separated,-1.66,6
60310,Male,African-American,Pretrial,Pretrial Defendant,Separated,-0.19,6
60310,Male,African-American,Pretrial,Pretrial Defendant,Separated,22.0,5
60304,Male,African-American,Pretrial,Jail Inmate,Single,-1.52,6
60304,Male,African-American,Pretrial,Jail Inmate,Single,-0.48,5
60304,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
22345,Male,African-American,Pretrial,Jail Inmate,Single,-2.74,2
22345,Male,African-American,Pretrial,Jail Inmate,Single,-1.14,2
22345,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
55197,Female,Caucasian,Post Sentence,Probation,Single,-3.29,1
55197,Female,Caucasian,Post Sentence,Probation,Single,-0.76,5
55197,Female,Caucasian,Post Sentence,Probation,Single,20.0,4
60021,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-3.49,1
60021,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-2.04,1
60021,Female,Caucasian,Pretrial,Pretrial Defendant,Single,20.0,4
60301,Male,African-American,Pretrial,Jail Inmate,Single,-2.43,3
60301,Male,African-American,Pretrial,Jail Inmate,Single,-0.12,7
60301,Male,African-American,Pretrial,Jail Inmate,Single,21.0,4
60312,Male,African-American,Post Sentence,Probation,Single,-2.39,3
60312,Male,African-American,Post Sentence,Probation,Single,-0.36,5
60312,Male,African-American,Post Sentence,Probation,Single,24.0,6
50252,Male,Other,Pretrial,Pretrial Defendant,Single,-2.54,3
50252,Male,Other,Pretrial,Pretrial Defendant,Single,-1.09,2
50252,Male,Other,Pretrial,Pretrial Defendant,Single,19.0,3
60302,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.93,5
60302,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.02,7
60302,Male,Caucasian,Pretrial,Jail Inmate,Single,30.0,8
60307,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.96,1
60307,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.62,1
60307,Male,Caucasian,Pretrial,Jail Inmate,Single,17.0,2
60314,Male,Hispanic,Post Sentence,Probation,Single,-2.0,4
60314,Male,Hispanic,Post Sentence,Probation,Single,-0.12,7
60314,Male,Hispanic,Post Sentence,Probation,Single,13.0,1
60326,Female,African-American,Post Sentence,Probation,Single,-2.16,4
60326,Female,African-American,Post Sentence,Probation,Single,-0.02,8
60326,Female,African-American,Post Sentence,Probation,Single,14.0,1
60306,Male,African-American,Pretrial,Jail Inmate,Single,-2.58,2
60306,Male,African-American,Pretrial,Jail Inmate,Single,-0.74,4
60306,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
60319,Male,Caucasian,Post Sentence,Probation,Single,-2.18,4
60319,Male,Caucasian,Post Sentence,Probation,Single,-0.6,4
60319,Male,Caucasian,Post Sentence,Probation,Single,13.0,1
60324,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-2.8,2
60324,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-0.49,5
60324,Male,Hispanic,Pretrial,Pretrial Defendant,Single,18.0,3
59716,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.81,5
59716,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.1,7
59716,Male,African-American,Pretrial,Pretrial Defendant,Single,17.0,2
60321,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.8,9
60321,Male,Caucasian,Pretrial,Jail Inmate,Single,0.01,7
60321,Male,Caucasian,Pretrial,Jail Inmate,Single,28.0,8
29247,Male,African-American,Pretrial,Jail Inmate,Single,-1.66,6
29247,Male,African-American,Pretrial,Jail Inmate,Single,0.03,7
29247,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
35894,Male,African-American,Pretrial,Jail Inmate,Single,-2.19,4
35894,Male,African-American,Pretrial,Jail Inmate,Single,-0.81,3
35894,Male,African-American,Pretrial,Jail Inmate,Single,17.0,2
38886,Male,African-American,Pretrial,Jail Inmate,Single,-1.49,7
38886,Male,African-American,Pretrial,Jail Inmate,Single,-0.01,7
38886,Male,African-American,Pretrial,Jail Inmate,Single,23.0,5
60331,Male,Other,Pretrial,Jail Inmate,Separated,-4.03,1
60331,Male,Other,Pretrial,Jail Inmate,Separated,-2.04,1
60331,Male,Other,Pretrial,Jail Inmate,Separated,14.0,1
60329,Male,Other,Pretrial,Jail Inmate,Married,-3.89,1
60329,Male,Other,Pretrial,Jail Inmate,Married,-2.13,1
60329,Male,Other,Pretrial,Jail Inmate,Married,13.0,1
55105,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.56,6
55105,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.13,6
55105,Male,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
60335,Female,African-American,Pretrial,Jail Inmate,Single,-2.94,2
60335,Female,African-American,Pretrial,Jail Inmate,Single,-0.76,5
60335,Female,African-American,Pretrial,Jail Inmate,Single,17.0,2
60332,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.97,1
60332,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.44,2
60332,Female,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
60336,Male,African-American,Pretrial,Jail Inmate,Single,-1.49,7
60336,Male,African-American,Pretrial,Jail Inmate,Single,-0.06,7
60336,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
26135,Male,African-American,Pretrial,Jail Inmate,Divorced,-1.88,5
26135,Male,African-American,Pretrial,Jail Inmate,Divorced,0.28,8
26135,Male,African-American,Pretrial,Jail Inmate,Divorced,27.0,7
60334,Female,African-American,Pretrial,Jail Inmate,Single,-2.55,3
60334,Female,African-American,Pretrial,Jail Inmate,Single,-0.76,5
60334,Female,African-American,Pretrial,Jail Inmate,Single,16.0,2
60330,Male,African-American,Pretrial,Jail Inmate,Single,-1.53,6
60330,Male,African-American,Pretrial,Jail Inmate,Single,-0.82,3
60330,Male,African-American,Pretrial,Jail Inmate,Single,13.0,1
60333,Male,Asian,Pretrial,Jail Inmate,Single,-2.97,1
60333,Male,Asian,Pretrial,Jail Inmate,Single,-1.5,1
60333,Male,Asian,Pretrial,Jail Inmate,Single,11.0,1
60328,Male,African-American,Pretrial,Jail Inmate,Single,-1.13,8
60328,Male,African-American,Pretrial,Jail Inmate,Single,0.39,9
60328,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
21973,Female,African-American,Pretrial,Jail Inmate,Single,-2.1,4
21973,Female,African-American,Pretrial,Jail Inmate,Single,-0.84,4
21973,Female,African-American,Pretrial,Jail Inmate,Single,22.0,5
49241,Female,Hispanic,Pretrial,Jail Inmate,Divorced,-2.26,3
49241,Female,Hispanic,Pretrial,Jail Inmate,Divorced,-0.62,4
49241,Female,Hispanic,Pretrial,Jail Inmate,Divorced,27.0,7
60343,Male,African-American,Pretrial,Jail Inmate,Single,-3.17,1
60343,Male,African-American,Pretrial,Jail Inmate,Single,-0.14,6
60343,Male,African-American,Pretrial,Jail Inmate,Single,15.0,1
60344,Female,African-American,Pretrial,Jail Inmate,Single,-2.82,2
60344,Female,African-American,Pretrial,Jail Inmate,Single,-1.45,2
60344,Female,African-American,Pretrial,Jail Inmate,Single,21.0,4
60339,Male,African-American,Pretrial,Jail Inmate,Single,-2.08,4
60339,Male,African-American,Pretrial,Jail Inmate,Single,0.48,9
60339,Male,African-American,Pretrial,Jail Inmate,Single,23.0,5
60341,Female,African-American,Pretrial,Jail Inmate,Single,-2.79,2
60341,Female,African-American,Pretrial,Jail Inmate,Single,-1.32,2
60341,Female,African-American,Pretrial,Jail Inmate,Single,14.0,1
55114,Male,African-American,Pretrial,Jail Inmate,Single,-2.01,4
55114,Male,African-American,Pretrial,Jail Inmate,Single,-0.35,5
55114,Male,African-American,Pretrial,Jail Inmate,Single,13.0,1
46011,Male,African-American,Pretrial,Jail Inmate,Single,-0.59,10
46011,Male,African-American,Pretrial,Jail Inmate,Single,0.64,10
46011,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
10805,Male,African-American,Pretrial,Jail Inmate,Single,-1.19,8
10805,Male,African-American,Pretrial,Jail Inmate,Single,1.0,10
10805,Male,African-American,Pretrial,Jail Inmate,Single,34.0,10
19639,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-1.72,6
19639,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-0.21,6
19639,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,18.0,3
60337,Male,Other,Pretrial,Jail Inmate,Married,-3.53,1
60337,Male,Other,Pretrial,Jail Inmate,Married,-2.03,1
60337,Male,Other,Pretrial,Jail Inmate,Married,14.0,1
60340,Male,Hispanic,Pretrial,Jail Inmate,Married,-3.66,1
60340,Male,Hispanic,Pretrial,Jail Inmate,Married,-1.63,1
60340,Male,Hispanic,Pretrial,Jail Inmate,Married,16.0,2
60347,Male,Other,Pretrial,Jail Inmate,Single,-2.0,4
60347,Male,Other,Pretrial,Jail Inmate,Single,-1.17,2
60347,Male,Other,Pretrial,Jail Inmate,Single,11.0,1
59598,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.0,8
59598,Male,African-American,Pretrial,Pretrial Defendant,Single,0.3,8
59598,Male,African-American,Pretrial,Pretrial Defendant,Single,16.0,2
60368,Male,African-American,Pretrial,Jail Inmate,Married,-3.06,1
60368,Male,African-American,Pretrial,Jail Inmate,Married,-1.27,2
60368,Male,African-American,Pretrial,Jail Inmate,Married,19.0,3
60385,Male,Hispanic,Post Sentence,Probation,Separated,-2.86,2
60385,Male,Hispanic,Post Sentence,Probation,Separated,-0.84,3
60385,Male,Hispanic,Post Sentence,Probation,Separated,14.0,1
60366,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.66,6
60366,Male,Hispanic,Pretrial,Jail Inmate,Single,-0.81,3
60366,Male,Hispanic,Pretrial,Jail Inmate,Single,17.0,2
60371,Male,African-American,Pretrial,Pretrial Defendant,Married,-2.31,3
60371,Male,African-American,Pretrial,Pretrial Defendant,Married,-0.1,7
60371,Male,African-American,Pretrial,Pretrial Defendant,Married,28.0,8
60389,Female,African-American,Post Sentence,Probation,Single,-2.1,4
60389,Female,African-American,Post Sentence,Probation,Single,-0.85,4
60389,Female,African-American,Post Sentence,Probation,Single,20.0,4
60351,Male,African-American,Pretrial,Jail Inmate,Single,-0.64,9
60351,Male,African-American,Pretrial,Jail Inmate,Single,0.69,10
60351,Male,African-American,Pretrial,Jail Inmate,Single,28.0,8
7970,Male,African-American,Pretrial,Jail Inmate,Single,-1.37,7
7970,Male,African-American,Pretrial,Jail Inmate,Single,0.56,9
7970,Male,African-American,Pretrial,Jail Inmate,Single,25.0,6
25559,Female,Native American,Post Sentence,Probation,Widowed,-2.32,3
25559,Female,Native American,Post Sentence,Probation,Widowed,-0.37,6
25559,Female,Native American,Post Sentence,Probation,Widowed,25.0,7
60380,Female,African-American,Pretrial,Jail Inmate,Single,-3.65,1
60380,Female,African-American,Pretrial,Jail Inmate,Single,-1.83,1
60380,Female,African-American,Pretrial,Jail Inmate,Single,19.0,3
60387,Male,Caucasian,Post Sentence,Probation,Single,-3.89,1
60387,Male,Caucasian,Post Sentence,Probation,Single,-2.15,1
60387,Male,Caucasian,Post Sentence,Probation,Single,16.0,2
60359,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.98,4
60359,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.56,4
60359,Male,African-American,Pretrial,Pretrial Defendant,Single,11.0,1
60363,Female,Caucasian,Post Sentence,Probation,Divorced,-3.96,1
60363,Female,Caucasian,Post Sentence,Probation,Divorced,-1.82,1
60363,Female,Caucasian,Post Sentence,Probation,Divorced,24.0,6
59225,Female,Native American,Pretrial,Pretrial Defendant,Single,-2.4,3
59225,Female,Native American,Pretrial,Pretrial Defendant,Single,-0.19,7
59225,Female,Native American,Pretrial,Pretrial Defendant,Single,17.0,2
25656,Male,Caucasian,Pretrial,Pretrial Defendant,Married,-3.15,1
25656,Male,Caucasian,Pretrial,Pretrial Defendant,Married,-1.25,2
25656,Male,Caucasian,Pretrial,Pretrial Defendant,Married,22.0,5
60349,Female,Caucasian,Pretrial,Jail Inmate,Single,-4.05,1
60349,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.51,1
60349,Female,Caucasian,Pretrial,Jail Inmate,Single,11.0,1
60360,Female,African-American,Other,Probation,Single,-3.03,1
60360,Female,African-American,Other,Probation,Single,-0.94,4
60360,Female,African-American,Other,Probation,Single,16.0,2
60382,Male,Caucasian,Post Sentence,Probation,Single,-2.74,2
60382,Male,Caucasian,Post Sentence,Probation,Single,-0.45,5
60382,Male,Caucasian,Post Sentence,Probation,Single,16.0,2
60369,Male,Hispanic,Other,Probation,Single,-3.13,1
60369,Male,Hispanic,Other,Probation,Single,-1.18,2
60369,Male,Hispanic,Other,Probation,Single,23.0,5
60384,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-2.04,4
60384,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-0.89,4
60384,Female,Caucasian,Pretrial,Pretrial Defendant,Single,12.0,1
60355,Female,African-American,Pretrial,Jail Inmate,Single,-2.34,3
60355,Female,African-American,Pretrial,Jail Inmate,Single,-0.78,5
