age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,all
28,Private,133696,Bachelors,13,Never_married,Sales,Unmarried,White,Male,0,0,65,United_States,30_and_younger,yes
43,Self_emp_not_inc,316820,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,84,United_States,30_to_60,yes
49,Federal_gov,179869,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
40,Private,149102,HS_grad,9,Married_spouse_absent,Handlers_cleaners,Not_in_family,White,Male,2174,0,60,Poland,30_to_60,yes
46,Local_gov,344172,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,49,United_States,30_to_60,yes
22,Private,240817,HS_grad,9,Never_married,Sales,Own_child,White,Female,2597,0,40,United_States,30_and_younger,yes
50,Self_emp_not_inc,192654,10th,6,Never_married,Craft_repair,Not_in_family,White,Male,0,0,25,United_States,30_to_60,yes
47,Self_emp_not_inc,28035,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,86,United_States,30_to_60,yes
46,Private,102771,Masters,14,Married_civ_spouse,Tech_support,Husband,White,Male,0,1977,40,United_States,30_to_60,yes
30,Private,59496,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,60_and_older,yes
42,Private,158555,10th,6,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
31,Private,142038,HS_grad,9,Married_civ_spouse,Craft_repair,Wife,White,Female,0,0,45,United_States,30_to_60,yes
57,Private,205708,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Poland,30_to_60,yes
41,Self_emp_not_inc,168098,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
29,Private,112403,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,35,United_States,30_and_younger,yes
37,Private,348739,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,30_to_60,yes
48,Private,265192,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,30_to_60,yes
50,Private,38795,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
33,Private,121195,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,Other,Male,0,0,50,United_States,30_to_60,yes
32,Private,180603,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
51,?,163998,HS_grad,9,Married_spouse_absent,?,Not_in_family,White,Male,0,0,20,United_States,30_to_60,yes
44,Private,379919,Assoc_acdm,12,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,60,United_States,30_to_60,yes
46,Private,54190,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_to_60,yes
31,Private,182177,Bachelors,13,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,Yugoslavia,30_to_60,yes
47,Private,191978,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
31,Private,137952,Some_college,10,Married_civ_spouse,Other_service,Husband,Other,Male,0,0,40,Puerto_Rico,30_to_60,yes
40,Private,255675,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
25,Private,238964,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_and_younger,yes
29,Private,34292,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,38,United_States,30_and_younger,yes
27,Private,321577,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,30_and_younger,yes
40,Private,137225,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
17,Private,232713,10th,6,Never_married,Craft_repair,Not_in_family,White,Male,594,0,30,United_States,30_and_younger,yes
23,?,154921,5th_6th,3,Never_married,?,Not_in_family,White,Male,0,0,50,United_States,30_and_younger,yes
46,Private,251243,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
42,Self_emp_not_inc,199143,Prof_school,15,Divorced,Prof_specialty,Unmarried,White,Female,7430,0,44,United_States,30_to_60,yes
20,Local_gov,163965,HS_grad,9,Never_married,Other_service,Unmarried,Black,Female,0,0,40,United_States,30_and_younger,yes
63,Private,174826,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
37,Private,355856,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Cambodia,30_to_60,yes
21,Private,548303,HS_grad,9,Married_civ_spouse,Prof_specialty,Own_child,White,Male,0,0,40,Mexico,30_and_younger,yes
43,Private,198965,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,38,United_States,30_to_60,yes
21,Private,254904,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Female,0,0,30,United_States,30_and_younger,yes
25,Private,191230,Some_college,10,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,Yugoslavia,30_and_younger,yes
44,Federal_gov,239539,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,30_to_60,yes
38,Private,149018,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
52,Private,416059,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
27,Private,163942,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,35,Ireland,30_and_younger,yes
55,Private,141549,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
58,Private,224854,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
60,Self_emp_not_inc,193038,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,15,United_States,30_to_60,yes
32,Private,158002,Some_college,10,Never_married,Machine_op_inspct,Other_relative,White,Male,0,0,55,Ecuador,30_to_60,yes
81,?,162882,HS_grad,9,Divorced,?,Not_in_family,White,Female,0,0,35,United_States,60_and_older,yes
53,Self_emp_inc,134854,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Greece,30_to_60,yes
25,Local_gov,514716,Bachelors,13,Never_married,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,30_and_younger,yes
24,Private,100321,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,30_and_younger,yes
38,Private,107302,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
23,Private,288771,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,30,United_States,30_and_younger,yes
47,Private,187969,11th,7,Divorced,Other_service,Not_in_family,White,Female,0,0,38,United_States,30_to_60,yes
23,Private,133515,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,35,United_States,30_and_younger,yes
52,Self_emp_not_inc,42984,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,70,United_States,30_to_60,yes
63,Private,102412,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
47,State_gov,469907,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,1740,40,United_States,30_to_60,yes
56,Federal_gov,130454,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
64,Private,137205,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,48,United_States,60_and_older,yes
54,Private,177927,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,30_to_60,yes
31,State_gov,60186,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
42,Local_gov,255675,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
44,Private,33105,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,Amer_Indian_Eskimo,Male,0,0,40,United_States,30_to_60,yes
51,Self_emp_not_inc,145409,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,15024,0,50,United_States,30_to_60,yes
18,Private,32059,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
33,State_gov,79440,Masters,14,Never_married,Prof_specialty,Not_in_family,Asian_Pac_Islander,Male,0,0,30,Japan,30_to_60,yes
18,Private,130652,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,25,United_States,30_and_younger,yes
22,Private,169188,HS_grad,9,Never_married,Exec_managerial,Own_child,White,Female,0,0,20,United_States,30_and_younger,yes
55,Private,67450,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,England,30_to_60,yes
29,Private,46609,10th,6,Never_married,Craft_repair,Not_in_family,Black,Male,0,0,40,?,30_and_younger,yes
31,Private,201292,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,30_to_60,yes
33,Private,185480,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,30_to_60,yes
38,Private,207202,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,48,United_States,30_to_60,yes
27,Private,177119,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,44,United_States,30_and_younger,yes
32,Private,281540,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,50,United_States,30_to_60,yes
23,Private,129345,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,25,United_States,30_and_younger,yes
62,Private,160143,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,30,United_States,60_and_older,yes
24,Private,114230,HS_grad,9,Never_married,Sales,Other_relative,White,Male,0,0,40,United_States,30_and_younger,yes
40,?,70645,Some_college,10,Married_civ_spouse,?,Wife,White,Female,0,0,20,United_States,30_to_60,yes
38,Federal_gov,261241,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,45,United_States,30_to_60,yes
46,Private,134727,11th,7,Divorced,Machine_op_inspct,Unmarried,Amer_Indian_Eskimo,Male,0,0,43,Germany,30_to_60,yes
50,Private,168212,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1902,65,United_States,30_to_60,yes
33,Private,97521,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
56,Private,108276,Bachelors,13,Widowed,Other_service,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
23,Private,122272,HS_grad,9,Never_married,Craft_repair,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
24,Private,462820,Bachelors,13,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
39,Private,185624,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,30_to_60,yes
51,Local_gov,195844,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,30_to_60,yes
60,Self_emp_not_inc,220342,11th,7,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,35,United_States,30_to_60,yes
33,Private,90668,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
30,Private,117963,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,60_and_older,yes
36,Private,83893,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
28,Private,186792,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
33,Private,279173,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,30_to_60,yes
18,?,395567,11th,7,Never_married,?,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
39,Private,137522,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Asian_Pac_Islander,Male,0,0,40,?,30_to_60,yes
43,Self_emp_not_inc,396758,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1887,70,United_States,30_to_60,yes
34,Private,203488,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,30_to_60,yes
48,Private,165484,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,65,United_States,30_to_60,yes
40,Local_gov,183765,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
58,Local_gov,310085,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,30_to_60,yes
44,Private,721161,Some_college,10,Separated,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,30_to_60,yes
24,Private,249351,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
38,Private,123833,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,1408,40,United_States,30_to_60,yes
71,Private,99894,5th_6th,3,Widowed,Priv_house_serv,Not_in_family,Asian_Pac_Islander,Female,0,0,75,United_States,60_and_older,yes
50,State_gov,24185,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,38,United_States,30_to_60,yes
27,?,188711,Some_college,10,Divorced,?,Not_in_family,White,Male,0,0,30,United_States,30_and_younger,yes
36,Private,164898,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
40,Private,280362,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,35,United_States,30_to_60,yes
34,Self_emp_not_inc,198664,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,15024,0,70,South,30_to_60,yes
49,Self_emp_not_inc,377622,Assoc_acdm,12,Divorced,Sales,Not_in_family,White,Male,0,0,50,United_States,30_to_60,yes
35,Private,335777,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,40,Mexico,30_to_60,yes
50,Private,34233,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,30_to_60,yes
34,Federal_gov,191342,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,38,United_States,30_to_60,yes
22,?,77873,9th,5,Never_married,?,Not_in_family,White,Male,0,0,30,United_States,30_and_younger,yes
34,Private,157747,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,30_to_60,yes
40,Self_emp_inc,182629,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
24,Private,278130,Assoc_voc,11,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
19,?,188618,Some_college,10,Never_married,?,Own_child,White,Female,0,0,25,United_States,30_and_younger,yes
37,Federal_gov,22201,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,7298,0,40,Philippines,30_to_60,yes
30,Private,375827,HS_grad,9,Never_married,Handlers_cleaners,Other_relative,White,Male,0,0,40,United_States,60_and_older,yes
34,Private,157446,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,0,0,45,United_States,30_to_60,yes
74,Private,188709,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,99999,0,50,United_States,60_and_older,yes
32,Private,39223,10th,6,Separated,Craft_repair,Unmarried,Black,Female,0,0,40,?,30_to_60,yes
25,Private,252752,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,8,United_States,30_and_younger,yes
23,Private,119665,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,60,United_States,30_and_younger,yes
41,Local_gov,340682,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
43,Private,156745,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
34,Private,238912,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
22,Private,122272,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,0,0,35,United_States,30_and_younger,yes
49,Private,133917,Assoc_voc,11,Never_married,Sales,Other_relative,Black,Male,0,0,40,?,30_to_60,yes
51,Private,203435,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Female,0,0,40,United_States,30_to_60,yes
25,Private,143280,10th,6,Never_married,Priv_house_serv,Own_child,White,Female,0,0,24,United_States,30_and_younger,yes
37,Private,360743,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
36,Private,336595,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
43,Private,133584,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
50,Private,176227,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,?,30_to_60,yes
34,Private,454508,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,65,Iran,30_to_60,yes
30,Private,349148,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,70,United_States,60_and_older,yes
58,Private,49893,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,30_to_60,yes
37,Private,66686,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,30_to_60,yes
25,Private,122999,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
43,Private,195212,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,Black,Female,0,0,40,?,30_to_60,yes
50,Private,128143,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1887,50,United_States,30_to_60,yes
30,Private,118056,Some_college,10,Married_spouse_absent,Exec_managerial,Unmarried,White,Female,0,0,45,United_States,60_and_older,yes
79,?,76641,Masters,14,Married_civ_spouse,?,Husband,White,Male,20051,0,40,Poland,60_and_older,yes
47,Private,332727,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,30_to_60,yes
36,Private,112497,9th,5,Married_civ_spouse,Sales,Own_child,White,Male,0,0,50,United_States,30_to_60,yes
56,Private,160932,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,44,United_States,30_to_60,yes
41,Local_gov,112763,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,7430,0,36,United_States,30_to_60,yes
46,Private,182128,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,6497,0,50,United_States,30_to_60,yes
